Tempo 	Intensidade
303,2000	0,8
303,4000	0,8
303,6000	0,8
303,8000	0,7
304,0000	0,7
304,2000	0,7
304,4000	0,7
304,6000	0,7
304,8000	0,7
305,0000	0,7
305,2000	0,6
305,4000	0,6
305,6000	0,6
305,8000	0,6
306,0000	0,6
306,2000	0,6
306,4000	0,7
306,6000	0,7
306,8000	0,7
307,0000	0,7
307,2000	0,7
307,4000	0,7
307,6000	0,7
307,8000	0,7
308,0000	0,7
308,2000	0,7
308,4000	0,7
308,6000	0,7
308,8000	0,7
309,0000	0,7
309,2000	0,7
309,4000	0,7
309,6000	0,7
309,8000	0,7
310,0000	0,7
310,2000	0,7
310,4000	0,7
310,6000	0,7
310,8000	0,7
311,0000	0,6
311,2000	0,6
311,4000	0,6
311,6000	0,6
311,8000	0,6
312,0000	0,6
312,2000	0,6
312,4000	0,6
312,6000	0,6
312,8000	0,6
313,0000	0,6
313,2000	0,6
313,4000	0,6
313,6000	0,6
313,8000	0,6
314,0000	0,6
314,2000	0,6
314,4000	0,6
314,6000	0,6
314,8000	0,6
315,0000	0,6
315,2000	0,6
315,4000	0,6
315,6000	0,6
315,8000	0,6
316,0000	0,6
316,2000	0,6
316,4000	0,6
316,6000	0,5
316,8000	0,5
317,0000	0,5
317,2000	0,5
317,4000	0,5
317,6000	0,5
317,8000	0,5
318,0000	0,5
318,2000	0,5
318,4000	0,5
318,6000	0,5
318,8000	0,5
319,0000	0,5
319,2000	0,5
319,4000	0,5
319,6000	0,5
319,8000	0,5
320,0000	0,5
320,2000	0,5
320,4000	0,5
320,6000	0,6
320,8000	0,6
321,0000	0,6
321,2000	0,6
321,4000	0,6
321,6000	0,6
321,8000	0,6
322,0000	0,6
322,2000	0,6
322,4000	0,6
322,6000	0,6
322,8000	0,6
323,0000	0,6
323,2000	0,6
323,4000	0,6
323,6000	0,6
323,8000	0,6
324,0000	0,6
324,2000	0,6
324,4000	0,6
324,6000	0,6
324,8000	0,6
325,0000	0,6
325,2000	0,6
325,4000	0,6
325,6000	0,6
325,8000	0,6
326,0000	0,6
326,2000	0,6
326,4000	0,6
326,6000	0,6
326,8000	0,6
327,0000	0,6
327,2000	0,6
327,4000	0,6
327,6000	0,7
327,8000	0,7
328,0000	0,6
328,2000	0,6
328,4000	0,7
328,6000	0,6
328,8000	0,6
329,0000	0,6
329,2000	0,6
329,4000	0,6
329,6000	0,6
329,8000	0,6
330,0000	0,6
330,2000	0,6
330,4000	0,6
330,6000	0,6
330,8000	0,6
331,0000	0,5
331,2000	0,5
331,4000	0,5
331,6000	0,5
331,8000	0,5
332,0000	0,5
332,2000	0,5
332,4000	0,5
332,6000	0,5
332,8000	0,5
333,0000	0,5
333,2000	0,5
333,4000	0,5
333,6000	0,5
333,8000	0,5
334,0000	0,5
334,2000	0,5
334,4000	0,5
334,6000	0,5
334,8000	0,5
335,0000	0,5
335,2000	0,5
335,4000	0,5
335,6000	0,5
335,8000	0,5
336,0000	0,5
336,2000	0,5
336,4000	0,5
336,6000	0,5
336,8000	0,5
337,0000	0,5
337,2000	0,5
337,4000	0,5
337,6000	0,4
337,8000	0,4
338,0000	0,4
338,2000	0,4
338,4000	0,4
338,6000	0,4
338,8000	0,4
339,0000	0,4
339,2000	0,4
339,4000	0,4
339,6000	0,4
339,8000	0,4
340,0000	0,5
340,2000	0,4
340,4000	0,5
340,6000	0,5
340,8000	0,5
341,0000	0,5
341,2000	0,5
341,4000	0,5
341,6000	0,5
341,8000	0,5
342,0000	0,5
342,2000	0,5
342,4000	0,5
342,6000	0,5
342,8000	0,5
343,0000	0,5
343,2000	0,5
343,4000	0,5
343,6000	0,5
343,8000	0,5
344,0000	0,5
344,2000	0,5
344,4000	0,4
344,6000	0,4
344,8000	0,4
345,0000	0,4
345,2000	0,4
345,4000	0,4
345,6000	0,4
345,8000	0,4
346,0000	0,4
346,2000	0,4
346,4000	0,4
346,6000	0,4
346,8000	0,4
347,0000	0,4
347,2000	0,4
347,4000	0,4
347,6000	0,4
347,8000	0,4
348,0000	0,4
348,2000	0,4
348,4000	0,4
348,6000	0,4
348,8000	0,4
349,0000	0,4
349,2000	0,4
349,4000	0,4
349,6000	0,4
349,8000	0,4
350,0000	0,4
350,2000	0,4
350,4000	0,4
350,6000	0,4
350,8000	0,4
351,0000	0,4
351,2000	0,4
351,4000	0,4
351,6000	0,4
351,8000	0,4
352,0000	0,4
352,2000	0,4
352,4000	0,4
352,6000	0,4
352,8000	0,4
353,0000	0,4
353,2000	0,4
353,4000	0,4
353,6000	0,4
353,8000	0,4
354,0000	0,4
354,2000	0,4
354,4000	0,4
354,6000	0,4
354,8000	0,4
355,0000	0,4
355,2000	0,4
355,4000	0,4
355,6000	0,4
355,8000	0,4
356,0000	0,4
356,2000	0,4
356,4000	0,4
356,6000	0,4
356,8000	0,4
357,0000	0,4
357,2000	0,4
357,4000	0,3
357,6000	0,3
357,8000	0,4
358,0000	0,4
358,2000	0,4
